,name,cate_1,cate_2,cate_3,state,dong,lon,lat
271858,큰집닭강정,닭/오리요리,후라이드/양념치킨,치킨 전문점,동대문구,휘경1동,37.5902154982181,127.061889773333
271861,예삐아빠네,한식,한식/백반/한정식,한식 음식점업,성북구,석관동,37.613752798003205,127.068979250636
271924,아부찌부대찌개,한식,부대찌개/섞어찌개,한식 음식점업,성북구,동선동,37.5952461872871,127.015771963398
271934,짚신매운갈비찜,한식,갈비/삼겹살,한식 음식점업,성북구,석관동,37.6132385913941,127.063209024382
271940,고대병원롤링핀,제과제빵떡케익,제과점,제과점업,성북구,안암동,37.5870983380348,127.02634146934601
271958,굿포유쌀국수,별식/퓨전요리,동남아음식전문점,기타 외국식 음식점업,성북구,종암동,37.6007814021106,127.032459772313
271968,크라운호프,유흥주점,호프/맥주,기타 주점업,성북구,석관동,37.6135692245593,127.063997751817
271977,오우야,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,동대문구,장안2동,37.5733747255073,127.07211988438699
272004,우돈마루,한식,한식/백반/한정식,한식 음식점업,동대문구,장안1동,37.5662757799959,127.066570774076
272006,오뚝,한식,한식/백반/한정식,한식 음식점업,동대문구,회기동,37.590253886152794,127.05428006917101
272015,배떡,분식,떡볶이전문,분식 및 김밥 전문점,동대문구,장안2동,37.57850485672029,127.069089998032
272022,떡순튀,분식,라면김밥분식,분식 및 김밥 전문점,동대문구,용신동,37.577018689355995,127.02889547449101
272025,영웅전,한식,한식/백반/한정식,한식 음식점업,동대문구,이문1동,37.597020402003004,127.06101164606501
272028,dencepts,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,동선동,37.594569680774896,127.020016000056
272037,행복은간장밥,한식,한식/백반/한정식,한식 음식점업,동대문구,회기동,37.592065833904705,127.052139642586
272058,사이에섬,한식,한식/백반/한정식,한식 음식점업,동대문구,장안1동,37.562277777732504,127.068046853724
272072,서민스시,일식/수산물,음식점-일식,일식 음식점업,성북구,장위2동,37.6095368855191,127.052121830564
272078,가마로강정,닭/오리요리,후라이드/양념치킨,치킨 전문점,성북구,석관동,37.6133510197983,127.063751298214
272086,커피해빗,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,성북동,37.59255063139071,127.00165302376301
272090,다운스테어파티룸,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,동선동,37.5947560577205,127.019673838946
272111,다미정,한식,갈비/삼겹살,한식 음식점업,동대문구,휘경1동,37.5949242689289,127.064831512387
272112,성북동칼국수,한식,한식/백반/한정식,한식 음식점업,성북구,성북동,37.5887146683632,127.00514644553101
272113,우리가락,한식,한식/백반/한정식,한식 음식점업,성북구,길음2동,37.6117753135821,127.023856471773
272123,행복이네,한식,한식/백반/한정식,한식 음식점업,동대문구,청량리동,37.5856199135942,127.042778388354
272133,해장쿡,한식,한식/백반/한정식,한식 음식점업,동대문구,전농1동,37.5780338031446,127.056291359149
272151,카페이도,한식,한식/백반/한정식,한식 음식점업,동대문구,전농2동,37.578398584763605,127.067042136901
272165,마노레이,한식,한식/백반/한정식,한식 음식점업,동대문구,회기동,37.59220915558561,127.05315694334999
272166,맛조아쭈꾸미,한식,한식/백반/한정식,한식 음식점업,동대문구,장안2동,37.575636775517005,127.06874078802299
272227,스타벅스,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,동대문구,전농1동,37.584191612424995,127.051129904848
272254,행복은간장밥,한식,한식/백반/한정식,한식 음식점업,성북구,안암동,37.5836536613423,127.029296146877
272255,봉평메밀막국수,한식,한식/백반/한정식,한식 음식점업,동대문구,청량리동,37.5818815950071,127.044015061019
272258,압구정샌드위치,패스트푸드,샌드위치전문점,"피자, 햄버거, 샌드위치 및 유사 음식점업",성북구,동선동,37.5913844645677,127.019468952255
272284,호이차,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,길음2동,37.606209839664004,127.02421234866001
272292,플랜커스,종합소매점,시장/종합상가,기타 음·식료품 위주 종합 소매업,성북구,삼선동,37.586178531826604,127.01000362223101
272310,명칭없음,한식,한식/백반/한정식,한식 음식점업,동대문구,전농1동,37.5825293670028,127.053958876809
272359,카페엔젤,한식,한식/백반/한정식,한식 음식점업,동대문구,용신동,37.5756700120476,127.039158510371
272405,욜로펍비어,유흥주점,호프/맥주,기타 주점업,성북구,종암동,37.60074759199121,127.032732005769
272409,메가엠지씨커피,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,동대문구,휘경2동,37.589747901999395,127.062008874162
272416,이웃집샤브,한식,한식/백반/한정식,한식 음식점업,성북구,동선동,37.590175387473,127.018182646658
272431,정성,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,동대문구,전농2동,37.5787349554071,127.05721087278
272447,까,한식,한식/백반/한정식,한식 음식점업,성북구,석관동,37.6096530049755,127.061011413972
272468,모드에,제과제빵떡케익,제과점,제과점업,성북구,동선동,37.5957265652285,127.017192465307
272486,더치앤빈,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,동대문구,이문1동,37.5964785691482,127.06085991626999
272562,함달소소,제과제빵떡케익,제과점,제과점업,동대문구,용신동,37.5754307261886,127.04186730089701
272571,피자와치킨의러브레터,유흥주점,호프/맥주,기타 주점업,성북구,정릉4동,37.6151364415774,127.007682909315
272608,도깨비매운탕,한식,한식/백반/한정식,한식 음식점업,동대문구,청량리동,37.5825470145989,127.04384804313801
272610,달콤,제과제빵떡케익,제과점,제과점업,동대문구,청량리동,37.5820280388741,127.04429623815399
272613,반찬왕,한식,한식/백반/한정식,한식 음식점업,성북구,석관동,37.607161843946294,127.06387418545
272629,브레댄코,제과제빵떡케익,제과점,제과점업,성북구,정릉3동,37.610328870670706,127.00815453527599
272648,호식이두마리치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,동대문구,이문1동,37.59566175319829,127.06579615324199
272661,CU,종합소매점,편의점,체인화 편의점,성북구,장위3동,37.6212109798833,127.05170175703199
272677,써브웨이,패스트푸드,패스트푸드,그외 기타 음식점업,성북구,정릉4동,37.6081298706949,127.010245054249
272703,미니스톱,종합소매점,편의점,체인화 편의점,동대문구,장안2동,37.573867037624,127.067132635108
272729,비엔나커피&호프,한식,한식/백반/한정식,한식 음식점업,동대문구,전농1동,37.5784625900944,127.043515346938
272743,PUBPIMC,패스트푸드,피자전문,"피자, 햄버거, 샌드위치 및 유사 음식점업",성북구,석관동,37.612544296133706,127.06428243727501
272752,치클스,패스트푸드,패스트푸드,그외 기타 음식점업,성북구,동선동,37.5909474961598,127.018931165897
272756,담뿍언니스,유흥주점,호프/맥주,기타 주점업,동대문구,장안1동,37.562457071156295,127.064513078288
272777,홍해회바다,일식/수산물,횟집,한식 음식점업,동대문구,용신동,37.5754278597194,127.025010397567
272790,"피겨,그라운드",커피점/카페,커피전문점/카페/다방,비알콜 음료점업,동대문구,전농1동,37.581066945942,127.05137335641399
272845,짬투더뽕,중식,중국음식/중국집,중식 음식점업,동대문구,전농1동,37.5786949380163,127.05671323156601
272887,아워레스트,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,삼선동,37.5874334027969,127.010292716993
272896,땅땅치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,동대문구,장안1동,37.571711780220795,127.066910468986
272898,수유리혼밥왕,한식,한식/백반/한정식,한식 음식점업,성북구,동선동,37.5960932605017,127.015783454275
272905,만소만,한식,한식/백반/한정식,한식 음식점업,동대문구,회기동,37.5933640987445,127.05335746091002
272908,복뎅이호프분식,유흥주점,호프/맥주,기타 주점업,성북구,장위1동,37.613767648385796,127.048250997095
272919,피스또,양식,기타전문서양음식점,서양식 음식점업,성북구,동선동,37.5919425526305,127.018317959579
272942,일미리금계찜닭,한식,한식/백반/한정식,한식 음식점업,동대문구,이문1동,37.596019263482795,127.06088833718701
272943,청춘식당,한식,한식/백반/한정식,한식 음식점업,성북구,돈암1동,37.5966564027065,127.02283100376499
272975,여왕돼지,한식,갈비/삼겹살,한식 음식점업,성북구,석관동,37.6055771910785,127.06175351138701
273033,치즈프레첼,양식,기타전문서양음식점,서양식 음식점업,성북구,정릉4동,37.6180137178929,127.006965025147
273058,견우,한식,한식/백반/한정식,한식 음식점업,동대문구,장안1동,37.5670737838263,127.063798798927
273074,떡볶이참잘하는집떡참성북,분식,떡볶이전문,분식 및 김밥 전문점,성북구,월곡1동,37.6072248559176,127.03588731065202
273090,샹츠마라성,중식,중국음식/중국집,중식 음식점업,성북구,삼선동,37.5893107769405,127.011751179062
273095,라온,한식,한식/백반/한정식,한식 음식점업,동대문구,전농1동,37.584191612424995,127.051129904848
273127,미식본좌,한식,한식/백반/한정식,한식 음식점업,동대문구,제기동,37.5882555051533,127.035588545484
273134,원셰프의행복식탁,별식/퓨전요리,퓨전음식전문,그외 기타 음식점업,성북구,종암동,37.598525859553106,127.034300898074
273156,처갓집양념치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,성북구,동선동,37.596506560072,127.015642120504
273183,감악산생소금구이,한식,한식/백반/한정식,한식 음식점업,동대문구,장안1동,37.5723712879583,127.068272026847
273186,시장족발,한식,한식/백반/한정식,한식 음식점업,동대문구,답십리2동,37.5670692310647,127.058693653734
273187,완이네해물감자탕,한식,한식/백반/한정식,한식 음식점업,성북구,정릉4동,37.612124329825,127.00951252513201
273192,치킨의민족,닭/오리요리,후라이드/양념치킨,치킨 전문점,성북구,종암동,37.5998546952756,127.034827307271
273198,이문동그집회기역직영점,한식,한식/백반/한정식,한식 음식점업,동대문구,휘경1동,37.589170311488296,127.056241349861
273249,레게노,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,보문동,37.587228175229896,127.018085487269
273263,빈스독,유흥주점,호프/맥주,기타 주점업,동대문구,이문1동,37.5957873553275,127.060053269221
273287,셉,유흥주점,호프/맥주,기타 주점업,동대문구,전농1동,37.578051019574396,127.04945301962299
273290,마시치킨,유흥주점,호프/맥주,기타 주점업,동대문구,답십리2동,37.5730339216402,127.05866386565799
273291,처갓집양념치킨,닭/오리요리,후라이드/양념치킨,치킨 전문점,동대문구,전농1동,37.574283649071496,127.048210334652
273300,바나나파운드,제과제빵떡케익,제과점,제과점업,성북구,돈암2동,37.5944635800327,127.012690860711
273302,카페느루,커피점/카페,커피전문점/카페/다방,비알콜 음료점업,성북구,돈암2동,37.598781404888896,127.015068574594
273322,발달린코코넛,한식,한식/백반/한정식,한식 음식점업,성북구,월곡2동,37.608896029559,127.051982724874
273328,송주불냉면,한식,한식/백반/한정식,한식 음식점업,동대문구,장안2동,37.5717876360706,127.07425650167102
273344,성아해물생선,한식,한식/백반/한정식,한식 음식점업,동대문구,제기동,37.5805757967836,127.04188062186199
273352,밤을잊은누룽지통닭,유흥주점,호프/맥주,기타 주점업,성북구,월곡2동,37.603821917861204,127.041786404921
273365,펫후크,커피점/카페,애견카페,비알콜 음료점업,동대문구,휘경2동,37.5868510711257,127.060312848276
